동,X좌표,Y좌표
중곡제2동,207513.9048,450607.2355
중곡제2동,207506.4858,450665.9941
중곡제2동,207504.7052,450675.7872
중곡제2동,207503.5182,450684.0965
중곡제2동,207502.6279,450691.0703
중곡제2동,207501.886,450698.9345
중곡제2동,207500.4022,450708.5792
중곡제2동,207499.5119,450716.5918
중곡제2동,207498.3249,450726.9784
중곡제2동,207457.9654,450669.852
중곡제2동,207463.7523,450683.5029
중곡제2동,207474.4356,450708.2825
중곡제2동,207471.6164,450701.7537
중곡제2동,207469.5391,450696.412
중곡제2동,207478.4419,450718.0756
중곡제2동,207480.6676,450723.2689
중곡제2동,207488.0866,450746.5646
중곡제2동,207419.3865,450762.4413
중곡제2동,207490.3123,450751.3127
중곡제2동,207425.1734,450771.7892
중곡제2동,207492.9832,450758.8801
중곡제2동,207429.9215,450781.2856
중곡제2동,207440.9017,450804.4329
중곡제2동,207459.746,450847.1664
중곡제2동,207458.1138,450842.8634
중곡제2동,207456.1849,450837.9668
중곡제2동,207467.0166,450863.1915
중곡제2동,207475.1775,450881.1455
중곡제2동,207477.4032,450886.4872
중곡제2동,207289.1087,450599.5197
중곡제2동,207286.6402,450593.9301
중곡제2동,207295.4121,450554.8108
중곡제2동,207293.2633,450606.4936
중곡제2동,207295.1922,450611.6869
중곡제2동,207310.327,450646.4079
중곡제2동,207312.1076,450651.156
중곡제2동,207315.9655,450659.9105
중곡제2동,207318.0428,450664.2135
중곡제2동,207320.2685,450669.4068
중곡제2동,207322.1975,450674.155
중곡제2동,207327.9843,450687.806
중곡제2동,207331.8422,450696.8572
중곡제2동,207333.7711,450701.457
중곡제2동,207342.3586,450720.742
중곡제2동,207343.861,450725.1978
중곡제2동,207349.9446,450740.0358
중곡제2동,207361.2215,450765.1121
중곡제2동,207363.002,450769.5635
중곡제2동,207374.1306,450774.3117
중곡제2동,207385.1107,450810.3681
중곡제2동,207390.0072,450817.9355
중곡제2동,207236.1369,450610.0547
중곡제2동,207303.3532,450765.1121
중곡제2동,207307.8046,450774.4601
중곡제2동,207313.1463,450787.3691
중곡제2동,207316.1786,450810.9544
중곡제2동,207322.4942,450809.1811
중곡제2동,207324.7199,450814.226
중곡제2동,207290.2172,450554.0817
중곡제2동,207357.9571,450889.6032
중곡제2동,207362.5569,450876.9908
중곡제2동,207349.4789,450868.4041
중곡제2동,207360.0344,450894.6481
중곡제2동,207361.9634,450898.6544
중곡제2동,207388.8202,450960.0838
중곡제2동,207383.9237,450967.3544
중곡제2동,207377.9884,450954.297
중곡제2동,207372.2016,450940.7944
중곡제2동,207361.6666,450917.2019
중곡제2동,207336.442,450859.3336
중곡제2동,207333.0292,450852.063
중곡제2동,207327.3908,450839.0055
중곡제2동,207308.1013,450793.8979
중곡제2동,207310.327,450798.3493
중곡제2동,207294.0052,450761.6994
중곡제2동,207254.0909,450672.3744
중곡제2동,207252.0136,450667.3295
중곡제2동,207250.233,450662.7297
중곡제2동,207226.6406,450606.642
중곡제2동,207229.3114,450613.0223
중곡제2동,207223.9697,450601.4486
중곡제2동,207169.9593,450611.8353
중곡제2동,207175.8945,450624.8927
중곡제2동,207190.4358,450658.4267
중곡제2동,207193.5517,450665.8457
중곡제2동,207195.4807,450670.5939
중곡제2동,207202.0094,450687.3608
중곡제2동,207208.5382,450699.8248
중곡제2동,207214.325,450712.5855
중곡제2동,207216.1056,450717.0369
중곡제2동,207219.5183,450723.4172
중곡제2동,207243.7043,450753.3901
중곡제2동,207237.1756,450765.1121
중곡제2동,207242.9624,450778.7631
중곡제2동,207248.0073,450790.04
중곡제2동,207259.581,450816.4517
중곡제2동,207269.5225,450839.1539
중곡제2동,207274.5674,450850.7275
중곡제2동,207130.7702,450673.0955
중곡제2동,207135.0356,450683.4854
중곡제2동,207138.9728,450692.4535
중곡제2동,207155.7148,450719.7077
중곡제2동,207158.9791,450726.6816
중곡제2동,207161.5016,450730.6879
중곡제2동,207173.9655,450760.2156
중곡제2동,207178.2686,450770.0087
중곡제2동,207188.0617,450792.4141
중곡제2동,207193.255,450803.9877
중곡제2동,207201.4159,450823.5739
중곡제2동,207203.1965,450827.877
중곡제2동,207207.6479,450837.5217
중곡제2동,207209.4284,450841.9731
중곡제2동,207212.9896,450850.2824
중곡제2동,207222.7827,450873.2813
중곡제2동,207239.2529,450909.1894
중곡제2동,207241.9237,450917.0535
중곡제2동,207075.441,450669.1101
중곡제2동,207076.7765,450648.9303
중곡제2동,207084.4922,450689.4382
중곡제2동,207114.7618,450757.6931
중곡제2동,207116.8391,450761.9961
중곡제2동,207121.4389,450772.9763
중곡제2동,207123.5163,450777.5761
중곡제2동,207145.3282,450828.1737
중곡제2동,207141.4703,450818.6774
중곡제2동,207153.3407,450846.2761
중곡제2동,207168.3271,450881.2939
중곡제2동,207158.488,450857.7235
중곡제2동,207174.5591,450895.2416
중곡제2동,207176.6364,450900.8801
중곡제2동,207178.8621,450904.8863
중곡제2동,207181.6813,450912.0086
중곡제2동,207183.7586,450917.3503
중곡제2동,207187.7649,450925.2144
중곡제2동,207211.5058,450979.0765
중곡제2동,207206.0157,450967.2061
중곡제2동,207203.79,450961.8644
중곡제2동,207201.4159,450956.2259
중곡제2동,207224.7116,451009.7912
중곡제2동,207242.9624,451051.1893
중곡제2동,207244.7429,451055.6407
중곡제2동,207602.4878,450873.4297
중곡제2동,207600.7073,450887.5258
중곡제2동,207598.7783,450897.1706
중곡제2동,207597.4429,450902.3639
중곡제2동,207600.4105,450908.4475
중곡제2동,207609.9068,450910.228
중곡제2동,207614.8034,450910.9699
중곡제2동,207633.9774,450917.4279
중곡제2동,207592.6947,450935.4527
중곡제2동,207591.9528,450941.9814
중곡제2동,207589.4304,450958.6
중곡제2동,207588.6885,450963.6449
중곡제2동,207587.0563,450974.6251
중곡제2동,207585.7208,450979.5216
중곡제2동,207583.3468,450996.437
중곡제2동,207582.9016,451000.8884
중곡제2동,207580.9727,451009.9396
중곡제2동,207580.2308,451014.5394
중곡제2동,207578.0051,451028.042
중곡제2동,207577.1148,451036.3513
중곡제2동,207575.631,451044.6606
중곡제2동,207574.7407,451049.5571
중곡제2동,207572.515,451062.763
중곡제2동,207571.4763,451068.253
중곡제2동,207548.1806,451213.6657
중곡제2동,207549.3677,451203.7242
중곡제2동,207550.7031,451198.3825
중곡제2동,207554.561,451169.3
중곡제2동,207555.3029,451160.1004
중곡제2동,207556.0448,451154.9071
중곡제2동,207559.6059,451129.8309
중곡제2동,207564.7992,451083.2394
중곡제2동,207571.6247,451035.6094
중곡제2동,207575.1858,451006.2301
중곡제2동,207577.8567,450995.9918
중곡제2동,207578.5986,450990.9469
중곡제2동,207579.6373,450985.0117
중곡제2동,207582.1597,450967.2061
중곡제2동,207586.3144,450942.7233
중곡제2동,207587.353,450937.9751
중곡제2동,207588.8368,450926.5499
중곡제2동,207593.1399,450896.7254
중곡제2동,207593.8818,450891.6805
중곡제2동,207595.6623,450881.739
중곡제2동,207597.888,450870.7589
중곡제2동,207525.9236,450985.6052
중곡제2동,207530.8201,450997.3273
중곡제2동,207536.7554,451010.5331
중곡제2동,207556.3416,451049.7055
중곡제2동,207557.9737,451053.5634
중곡제2동,207559.6059,451058.0148
중곡제2동,207561.7112,451061.4452
중곡제2동,207457.3719,451117.0702
중곡제2동,207470.1326,451145.5592
중곡제2동,207461.3782,451145.2624
중곡제2동,207474.584,451156.2425
중곡제2동,207479.9257,451168.5581
중곡제2동,207484.3771,451179.3899
중곡제2동,207493.8735,451201.3502
중곡제2동,207487.4931,451204.6145
중곡제2동,207489.7188,451208.9175
중곡제2동,207455.1462,451130.7211
중곡제2동,207452.9205,451126.7149
중곡제2동,207409.4451,451025.2228
중곡제2동,207356.1765,451036.0545
중곡제2동,207357.9571,451039.9124
중곡제2동,207371.9049,451072.7044
중곡제2동,207375.7627,451081.3105
중곡제2동,207381.698,451094.5163
중곡제2동,207404.2518,451148.23
중곡제2동,207409.1483,451159.2102
중곡제2동,207417.606,451178.3512
중곡제2동,207424.8766,451193.6344
중곡제2동,207427.1023,451198.2342
중곡제2동,207429.328,451204.1694
중곡제2동,207431.257,451208.4724
중곡제2동,207434.373,451216.9301
중곡제2동,207439.863,451229.0973
중곡제2동,207445.0563,451240.6709
중곡제2동,207448.4691,451249.1286
중곡제2동,207348.0156,451160.5456
중곡제2동,207349.9446,451164.5518
중곡제2동,207355.4628,451175.5664
중곡제2동,207354.2476,451175.6804
중곡제2동,207361.0731,451190.9635
중곡제2동,207364.3375,451205.208
중곡제2동,207368.3437,451213.6657
중곡제2동,207370.2727,451218.2655
중곡제2동,207375.0208,451229.394
중곡제2동,207376.8014,451233.9938
중곡제2동,207383.3301,451248.8318
중곡제2동,207381.2528,451289.0429
중곡제2동,207331.8422,451255.8057
중곡제2동,207334.9582,451263.0764
중곡제2동,207629.493,450437.9336
중곡제2동,207634.8347,450438.6755
중곡제2동,207555.5997,450432.2951
중곡제2동,207550.1096,450431.5532
중곡제2동,207542.6906,450396.9806
중곡제2동,207531.2653,450422.3536
중곡제2동,207524.7366,450425.1729
중곡제2동,207471.1713,450451.2878
중곡제2동,207461.3782,450455.8876
중곡제2동,207439.6562,450466.3099
중곡제2동,207476.2162,450464.9388
중곡제2동,207475.7711,450469.9837
중곡제2동,207473.8989,450479.1262
중곡제2동,207471.2105,450502.9935
중곡제2동,207473,450485
중곡제2동,207437.0438,450467.9064
중곡제2동,207398.6133,450486.6023
중곡제2동,207161.3532,450607.3839
중곡제2동,207152.4504,450611.3901
중곡제2동,207440.3037,450661.9839
중곡제2동,207445.0126,450660.0852
중곡제2동,207420.4893,450670.6765
중곡제2동,207415.9367,450672.801
중곡제2동,207412.1429,450674.6221
중곡제2동,207407.1351,450676.8983
중곡제2동,207401.8237,450679.1746
중곡제2동,207397.6232,450680.9835
중곡제2동,207392.8642,450683.3144
중곡제2동,207388.2995,450685.5482
중곡제2동,207384.1233,450687.2964
중곡제2동,207379.4615,450689.336
중곡제2동,207374.7996,450691.4727
중곡제2동,207370.7205,450693.5122
중곡제2동,207365.6702,450695.746
중곡제2동,207361.1055,450697.7856
중곡제2동,207357.2206,450699.728
중곡제2동,207352.753,450701.6704
중곡제2동,207347.994,450703.71
중곡제2동,207483.3571,450814.9561
중곡제2동,207410.187,450849.0953
중곡제2동,207473.5348,450825.223
중곡제2동,207527.5558,451071.5174
중곡제2동,207522.5108,451070.4787
중곡제2동,207517.7627,451069.5885
중곡제2동,207158.6824,450960.8257
중곡제2동,207163.7273,450958.6
중곡제2동,207463.4555,451078.4913
중곡제2동,207482.4468,451069.6477
중곡제2동,207458.5589,451080.717
중곡제2동,207162.3919,450785.4402
중곡제2동,207166.3982,450783.6596
중곡제2동,207170.256,450782.3242
중곡제2동,207197.7064,450770.3054
중곡제2동,207211.9474,450763.0481
중곡제2동,207216.2765,450761.5291
중곡제2동,207284.954,450722.9721
중곡제2동,207291.9279,450734.249
중곡제2동,207293.4117,450742.4099
중곡제2동,207296.3793,450748.6419
중곡제2동,207727.7208,450259.2837
중곡제2동,207724.0113,450267.2962
중곡제2동,207717.9277,450270.1155
중곡제2동,207723.5058,450266.7725
중곡제2동,207419.3403,450416.7183
중곡제2동,207342.2288,450454.107
중곡제2동,207335.8484,450457.3714
중곡제2동,207330.5068,450460.0422
중곡제2동,207324.4232,450463.0098
중곡제2동,207301.1275,450474.1384
중곡제2동,207284.0637,450476.3641
중곡제2동,207284.6572,450482.1509
중곡제2동,207071.5776,450580.4644
중곡제2동,207068.6155,450581.5657
중곡제2동,207022.3812,450604.3867
중곡제2동,207351.4284,450477.106
중곡제2동,207354.2476,450475.4738
중곡제2동,207357.0668,450474.2867
중곡제2동,207360.0344,450472.061
중곡제2동,207362.8537,450470.874
중곡제2동,207365.6729,450469.2418
중곡제2동,207368.1953,450467.1645
중곡제2동,207371.3113,450465.5323
중곡제2동,207348.4608,450471.4675
중곡제2동,207351.4284,450469.9837
중곡제2동,207353.9508,450468.2032
중곡제2동,207357.0668,450466.4226
중곡제2동,207360.9247,450464.7904
중곡제2동,207363.4472,450463.455
중곡제2동,207366.4148,450461.526
중곡제2동,207344.8996,450463.6034
중곡제2동,207350.8349,450460.1906
중곡제2동,207353.6541,450458.8552
중곡제2동,207356.7701,450457.8165
중곡제2동,207359.5893,450456.1843
중곡제2동,207362.2601,450454.2554
중곡제3동,207377.9796,451567.5034
중곡제3동,207372.9286,451569.7344
중곡제3동,207368.3248,451571.5829
중곡제3동,207364.2452,451572.9428
중곡제3동,207359.2138,451575.2545
중곡제3동,207354.5904,451577.0223
중곡제3동,207349.9669,451579.0621
중곡제3동,207345.3435,451580.9658
중곡제3동,207341.128,451583.0056
중곡제3동,207336.2326,451585.0453
중곡제3동,207332.2891,451586.9491
중곡제3동,207327.2577,451588.9889
중곡제3동,207322.6342,451590.7567
중곡제3동,207318.0108,451592.6604
중곡제3동,207313.7953,451594.7002
중곡제3동,207308.8998,451596.8759
중곡제3동,207304.5484,451598.6437
중곡제3동,207290.1341,451604.763
중곡제3동,207282.791,451617.4095
중곡제3동,207284.6947,451621.897
중곡제3동,207292.5818,451630.7359
중곡제3동,207294.6215,451635.0874
중곡제3동,207297.0693,451639.8468
중곡제3동,207298.5651,451644.3343
중곡제3동,207300.6048,451649.0937
중곡제3동,207305.0923,451658.6126
중곡제3동,207306.7241,451662.2841
중곡제3동,207308.8998,451666.9076
중곡제3동,207310.9396,451671.803
중곡제3동,207313.1153,451676.4265
중곡제3동,207315.0191,451680.9139
중곡제3동,207318.9626,451690.2968
중곡제3동,207321.1384,451694.5123
중곡제3동,207323.1781,451699.2717
중곡제3동,207327.2577,451708.2467
중곡제3동,207329.2974,451712.7341
중곡제3동,207342.2159,451729.3241
중곡제3동,207337.1845,451727.6923
중곡제3동,207346.7033,451730.548
중곡제3동,207351.1908,451731.9078
중곡제3동,207356.4942,451733.4037
중곡제3동,207361.1176,451734.8995
중곡제3동,207366.013,451735.8514
중곡제3동,207370.6365,451737.4832
중곡제3동,207375.2599,451738.707
중곡제3동,207380.1554,451740.3388
중곡제3동,207385.0508,451741.5627
중곡제3동,207389.6742,451742.7865
중곡제3동,207394.7056,451744.2824
중곡제3동,207399.3291,451745.6422
중곡제3동,207407.7679,451749.2622
중곡제3동,207413.8629,451750.447
중곡제3동,207422.2933,451752.2698
중곡제3동,207429.4326,451754.6242
중곡제3동,207437.8629,451756.9027
중곡제3동,207436.8606,451762.0962
중곡제3동,207367.6448,451744.1464
중곡제3동,207300.4688,451750.1297
중곡제3동,207268.1047,451748.0899
중곡제3동,207254.0984,451749.3138
중곡제3동,207363.8373,451858.7807
중곡제3동,207377.2997,451867.0757
중곡제3동,207444.3397,451880.9461
중곡제3동,207452.6347,451883.2578
중곡제3동,207458.618,451885.1616
중곡제3동,207471.4005,451888.2892
중곡제3동,207476.4319,451889.649
중곡제3동,207481.3273,451890.193
중곡제3동,207485.8148,451890.8729
중곡제3동,207495.7416,451893.5926
중곡제3동,207494.7897,451895.9043
중곡제3동,207491.934,451899.8478
중곡제3동,207483.639,451896.8562
중곡제3동,207479.1516,451895.0884
중곡제3동,207415.1032,451880.5381
중곡제3동,207384.2349,451873.603
중곡제3동,207317.4668,451860.4125
중곡제3동,207318.5547,451868.8435
중곡제3동,207322.0469,451898.5014
중곡제3동,207327.154,451939.9036
중곡제3동,207328.4664,451948.8717
중곡제3동,207328.7945,451956.418
중곡제3동,207330.6537,451965.2768
중곡제3동,207331.8568,451976.979
중곡제3동,207332.513,451985.5097
중곡제3동,207333.2785,451990.2125
중곡제3동,207334.1535,451994.5871
중곡제3동,207340.5841,452035.9676
중곡제3동,207344.7996,452068.0598
중곡제3동,207346.1594,452079.8904
중곡제3동,207346.8393,452084.6498
중곡제3동,207352.1427,452084.7858
중곡제3동,207349.695,452066.564
중곡제3동,207346.5674,452045.6225
